GeneSymbol	NCBIid
LOC101928733	101928733
WWC2-AS1	101928734
LOC101928735	101928735
MIR762HG	101928736
LOC101928737	101928737
LINC01978	101928738
LOC101928739	101928739
LINC02065	101928741
LOC101928743	101928743
LINC01450	101928744
LL21NC02-21A1.1	101928745
LOC101928748	101928748
LINC01657	101928751
LINC01043	101928752
LOC101928760	101928760
LOC101928762	101928762
LOC101928764	101928764
LINC01807	101928765
LINC01979	101928766
LINC02328	101928767
LOC101928768	101928768
LINC02229	101928769
LINC01526	101928770
LINC01449	101928773
LOC101928775	101928775
LINC01258	101928776
LINC01741	101928778
TMEM26-AS1	101928781
LOC101928782	101928782
RORA-AS1	101928784
LOC101928786	101928786
PEX5L-AS2	101928790
LINC01147	101928791
MAST4-AS1	101928794
LINC01448	101928795
LOC101928796	101928796
LOC101928797	101928797
LOC101928804	101928804
LOC101928807	101928807
LOC101928808	101928808
LOC101928809	101928809
LOC101928812	101928812
LOC101928813	101928813
LOC101928816	101928816
LOC101928817	101928817
LOC101928819	101928819
LINC02535	101928820
LOC101928823	101928823
LOC101928824	101928824
LOC101928832	101928832
LOC101928833	101928833
LOC101928834	101928834
LOC101928836	101928836
LOC101928837	101928837
PWRN3	101928840
LOC101928841	101928841
LOC101928842	101928842
LOC101928844	101928844
LINC01842	101928845
HIPK1-AS1	101928846
LOC101928847	101928847
LOC101928849	101928849
LOC101928850	101928850
LINC02380	101928851
LOC101928855	101928855
LOC101928856	101928856
CTD-3080P12.3	101928857
LOC101928858	101928858
LOC101928859	101928859
LOC101928861	101928861
LOC101928863	101928863
LOC101928864	101928864
LOC101928865	101928865
LOC101928866	101928866
LOC101928868	101928868
GABRG3-AS1	101928869
LOC101928875	101928875
LINC02436	101928877
LOC101928879	101928879
LINC02182	101928880
LOC101928881	101928881
LOC101928882	101928882
LINC02198	101928885
LINC01864	101928886
LOC101928887	101928887
LINC01637	101928891
LOC101928893	101928893
LOC101928894	101928894
LINC01786	101928895
LOC101928896	101928896
LOC101928902	101928902
LOC101928906	101928906
LOC101928907	101928907
LOC101928909	101928909
LOC101928911	101928911
LOC101928912	101928912
LINC01515	101928913
HSFX3	101928917
LINC02489	101928919
LINC00463	101928922
LOC101928923	101928923
LOC101928924	101928924
LOC101928929	101928929
SEMA3B-AS1	101928931
LOC101928932	101928932
LOC101928933	101928933
LOC101928936	101928936
LOC101928937	101928937
LOC101928940	101928940
RHOXF1P1	101928941
LOC101928942	101928942
LOC101928943	101928943
LOC101928944	101928944
LOC101928953	101928953
LOC101928957	101928957
LOC101928961	101928961
LOC101928963	101928963
RHOXF1-AS1	101928969
LINC01262	101928971
LOC101928972	101928972
LINC01732	101928973
LOC101928977	101928977
LOC101928978	101928978
LINC01719	101928979
LOC101928982	101928982
LOC101928985	101928985
LOC101928988	101928988
MIR4300HG	101928989
CCDC92B	101928991
LINC02069	101928992
LOC101928993	101928993
LOC101928994	101928994
LINC01649	101928995
IQCF5-AS1	101928999
LINC02287	101929002
LOC101929003	101929003
LOC101929004	101929004
LOC101929006	101929006
LOC101929007	101929007
GTF2IP13	101929008
SIRPG-AS1	101929010
LOC101929011	101929011
LOC101929014	101929014
LOC101929018	101929018
LINC02270	101929019
LOC101929021	101929021
LOC101929022	101929022
LINC01762	101929023
LINC01516	101929025
LINC02387	101929027
LOC101929028	101929028
LOC101929031	101929031
LINC02116	101929034
LOC101929043	101929043
LOC101929045	101929045
LOC101929048	101929048
LOC101929050	101929050
LINC00836	101929052
LOC101929054	101929054
LOC101929056	101929056
LOC101929057	101929057
LOC101929058	101929058
ZIM2-AS1	101929059
LOC101929064	101929064
LOC101929066	101929066
LINC01633	101929069
LINC01182	101929071
MICA-AS1	101929072
LOC101929073	101929073
PIK3CD-AS2	101929074
LOC101929076	101929076
LINC02334	101929077
LINC02292	101929080
CTD-2194D22.4	101929081
LINC01333	101929082
CASC6	101929083
LINC02401	101929084
LINC01447	101929086
LOC101929088	101929088
LOC101929089	101929089
LINC01350	101929093
LOC101929095	101929095
LOC101929098	101929098
LOC101929099	101929099
LOC101929106	101929106
LOC101929107	101929107
LOC101929109	101929109
CASC18	101929110
LINC01149	101929111
LOC101929114	101929114
LOC101929116	101929116
LOC101929117	101929117
LINC01351	101929120
LINC00437	101929121
LOC101929122	101929122
LINC02493	101929123
LOC101929124	101929124
LINC01730	101929125
PGM5P3-AS1	101929127
LOC101929128	101929128
LOC101929129	101929129
LOC101929130	101929130
PIGY-DT	101929134
LOC101929140	101929140
LOC101929141	101929141
LOC101929142	101929142
LINC01858	101929144
PPP3CB-AS1	101929145
WARS2-AS1	101929147
LOC101929148	101929148
LINC02204	101929151
P3H2-AS1	101929152
LINC02114	101929153
LOC101929154	101929154
DENND6A-DT	101929159
LOC101929160	101929160
LOC101929161	101929161
LOC101929162	101929162
TSBP1-AS1	101929163
LINC01859	101929164
LOC101929165	101929165
LOC101929172	101929172
THSD4-AS2	101929173
LOC101929174	101929174
CTD-2297D10.2	101929176
LOC101929178	101929178
LINC01388	101929179
LOC101929180	101929180
LINC01647	101929181
LINC01031	101929184
LOC101929185	101929185
LOC101929188	101929188
LINCR-0001	101929191
LNCPRESS2	101929194
THSD4-AS1	101929196
ATP13A4-AS1	101929198
LINC02261	101929199
LOC101929200	101929200
LOC101929201	101929201
MKX-AS1	101929202
LOC101929204	101929204
LINC01729	101929207
LOC101929208	101929208
LOC101929210	101929210
SMIM2-AS1	101929212
CTD-2201I18.1	101929215
LOC101929216	101929216
LOC101929217	101929217
LINC01517	101929218
INSYN1-AS1	101929221
DISC1FP1	101929222
LOC101929224	101929224
MCM8-AS1	101929225
LOC101929227	101929227
LOC101929229	101929229
LOC101929230	101929230
LOC101929231	101929231
LOC101929234	101929234
LOC101929237	101929237
C3orf67-AS1	101929238
PACRG-AS2	101929239
LOC101929240	101929240
LINC02325	101929241
LOC101929243	101929243
CASC20	101929244
LINC01231	101929247
LOC101929248	101929248
LOC101929251	101929251
LOC101929255	101929255
LOC101929256	101929256
LOC101929258	101929258
LOC101929259	101929259
LINC01920	101929260
LINC02123	101929261
LINC01428	101929265
LOC101929268	101929268
LOC101929269	101929269
LOC101929270	101929270
LOC101929272	101929272
LOC101929278	101929278
LOC101929279	101929279
LOC101929280	101929280
LINC02612	101929282
LINC02199	101929284
LOC101929285	101929285
KCNMA1-AS3	101929286
LINC01751	101929288
LOC101929289	101929289
LOC101929290	101929290
LOC101929291	101929291
LOC101929294	101929294
LOC101929295	101929295
LOC101929297	101929297
LOC101929298	101929298
RFX3-AS1	101929302
LOC101929305	101929305
LOC101929307	101929307
LOC101929309	101929309
KCNMA1-AS2	101929310
LINC01706	101929312
LOC101929314	101929314
LOC101929315	101929315
LOC101929316	101929316
LOC101929319	101929319
LOC101929320	101929320
LOC101929321	101929321
LOC101929322	101929322
LOC101929326	101929326
KCNMA1-AS1	101929328
LAMP5-AS1	101929329
LOC101929331	101929331
ADAMTS9-AS1	101929335
LINC02037	101929337
SEMA5A-AS1	101929338
LOC101929340	101929340
LOC101929341	101929341
LOC101929343	101929343
LINC01198	101929344
LOC101929347	101929347
LOC101929348	101929348
LINC01665	101929350
CDC37L1-DT	101929351
LINC02664	101929352
LOC101929353	101929353
CFAP97D2	101929355
LOC101929356	101929356
HP09053	101929357
LOC101929359	101929359
LOC101929367	101929367
PARAL1	101929371
LOC101929372	101929372
LOC101929373	101929373
LINC01659	101929374
LINC01876	101929378
LOC101929380	101929380
LOC101929384	101929384
LOC101929386	101929386
LMF1-AS1	101929387
LOC101929388	101929388
LINC01247	101929390
LINC01752	101929395
LINC01518	101929397
LOC101929398	101929398
LOC101929400	101929400
EXTL3-AS1	101929402
LINC01648	101929406
PTPRD-AS1	101929407
LOC101929408	101929408
LOC101929411	101929411
LINC02212	101929412
LOC101929413	101929413
LOC101929415	101929415
LOC101929418	101929418
LOC101929420	101929420
LINC02285	101929422
MEF2C-AS1	101929423
BTBD9-AS1	101929425
LOC101929427	101929427
PTPRD-AS2	101929428
LOC101929431	101929431
LOC101929432	101929432
PRRX2-AS1	101929437
LOC101929439	101929439
LOC101929440	101929440
ERLNC1	101929441
LOC101929444	101929444
LINC02623	101929445
LOC101929446	101929446
IATPR	101929447
LINC02428	101929448
LINC02099	101929450
LOC101929452	101929452
LINC02149	101929454
LOC101929457	101929457
LOC101929459	101929459
LOC101929460	101929460
LOC101929464	101929464
LURAP1L-AS1	101929467
CXXC4-AS1	101929468
TEX52	101929469
LOC101929470	101929470
CTD-2350J17.1	101929472
LOC101929473	101929473
ITGB1-DT	101929475
LINC01698	101929476
LINGO1-AS2	101929478
LOC101929479	101929479
LOC101929480	101929480
LINC01615	101929484
LOC101929485	101929485
LINC01722	101929486
LOC101929488	101929488
LOC101929492	101929492
LOC101929494	101929494
LINC01339	101929495
LOC101929497	101929497
LOC101929498	101929498
LINC02544	101929504
LINC02150	101929505
LOC101929506	101929506
LOC101929507	101929507
LOC101929510	101929510
LINC01970	101929511
LOC101929512	101929512
PABPC4-AS1	101929516
ETS1-AS1	101929517
LINC00993	101929520
LOC101929523	101929523
LOC101929524	101929524
LOC101929526	101929526
LOC101929528	101929528
LOC101929529	101929529
LINC01871	101929531
LOC101929532	101929532
LOC101929534	101929534
LOC101929535	101929535
LOC101929536	101929536
LOC101929538	101929538
LINC01422	101929539
LOC101929540	101929540
LINC02608	101929541
LOC101929542	101929542
LINC02217	101929544
LOC101929547	101929547
FOCAD-AS1	101929548
GAU1	101929549
LOC101929550	101929550
LOC101929551	101929551
LOC101929552	101929552
LOC101929555	101929555
LINC01395	101929557
LINC00211	101929559
LOC101929560	101929560
LOC101929563	101929563
LINC01740	101929565
LOC101929566	101929566
LINC01814	101929567
LOC101929570	101929570
LOC101929572	101929572
LOC101929574	101929574
LOC101929575	101929575
LOC101929577	101929577
LOC101929578	101929578
LOC101929579	101929579
GTF2IP23	101929580
LINC01241	101929582
LOC101929583	101929583
LINC02443	101929584
LOC101929586	101929586
NRG3-AS1	101929590
KIZ-AS1	101929591
LOC101929592	101929592
LOC101929594	101929594
LOC101929595	101929595
LINC02613	101929596
LOC101929599	101929599
LOC101929601	101929601
IFT74-AS1	101929602
LINC01990	101929607
LINC01726	101929608
LOC101929609	101929609
LOC101929613	101929613
LOC101929614	101929614
LOC101929617	101929617
LINC01243	101929620
LOC101929621	101929621
LOC101929622	101929622
LINC01215	101929623
LINC01519	101929624
LINC01727	101929625
LOC101929626	101929626
LOC101929627	101929627
LOC101929628	101929628
LINC01653	101929631
LOC101929633	101929633
LINC02280	101929634
NTM-AS1	101929637
LOC101929638	101929638
B4GALT1-AS1	101929639
LOC101929643	101929643
LOC101929645	101929645
LINC02647	101929646
LOC101929650	101929650
LINC01398	101929651
LOC101929653	101929653
TMC3-AS1	101929655
LOC101929657	101929657
LINC02109	101929660
LOC101929662	101929662
LINC01427	101929663
HORMAD2-AS1	101929664
LOC101929667	101929667
LOC101929679	101929679
SCN1A-AS1	101929680
LINC02064	101929681
LINC01520	101929684
LNCNEF	101929685
LINC01251	101929688
LINC01583	101929690
LOC101929691	101929691
LOC101929692	101929692
RARA-AS1	101929693
LINC02042	101929694
PSD2-AS1	101929696
LINC01983	101929697
LOC101929698	101929698
LINC01794	101929700
LINC01584	101929701
LOC101929703	101929703
LOC101929704	101929704
LOC101929705	101929705
LOC101929707	101929707
LOC101929709	101929709
LOC101929710	101929710
ODC1-DT	101929715
ARMC2-AS1	101929716
LINC02044	101929717
LOC101929718	101929718
LOC101929719	101929719
LOC101929721	101929721
LINC01914	101929723
MYMX	101929726
LOC101929727	101929727
LINC01352	101929730
LOC101929732	101929732
LINC01954	101929733
LINC01372	101929736
LOC101929738	101929738
METTL14-DT	101929741
LINC01586	101929743
LINC02119	101929745
ZNF341-AS1	101929746
LOC101929748	101929748
LOC101929750	101929750
LOC101929752	101929752
MYO3B-AS1	101929753
ZBTB20-AS5	101929754
LOC101929756	101929756
LOC101929759	101929759
PIK3IP1-AS1	101929760
LOC101929762	101929762
LINC01585	101929765
LOC101929767	101929767
OSMR-AS1	101929768
LINC01063	101929769
LOC101929770	101929770
LINC01655	101929771
LOC101929773	101929773
LOC101929774	101929774
LOC101929775	101929775
LOC101929777	101929777
NBPF25P	101929780
LOC101929788	101929788
LOC101929790	101929790
NOTCH2NLR	101929796
LOC101929798	101929798
LOC101929800	101929800
LOC101929802	101929802
LOC101929805	101929805
LOC101929814	101929814
LOC101929819	101929819
LOC101929823	101929823
LINC01632	101929826
LOC101929828	101929828
LOC101929829	101929829
LOC101929846	101929846
LOC101929861	101929861
LOC101929863	101929863
LINC02597	101929866
LOC101929882	101929882
LOC101929894	101929894
LOC101929897	101929897
LOC101929898	101929898
LOC101929901	101929901
LOC101929902	101929902
LOC101929908	101929908
LOC101929918	101929918
LOC101929922	101929922
TEX51	101929926
LOC101929935	101929935
LOC101929937	101929937
LOC101929944	101929944
ITGA6-AS1	101929947
LOC101929950	101929950
MACORIS	101929951
LOC101929959	101929959
LOC101929963	101929963
LOC101929964	101929964
LOC101929967	101929967
LOC101929974	101929974
LOC101929976	101929976
LOC101929977	101929977
PRAMEF27	101929983
LOC101929989	101929989
LOC101929996	101929996
LOC101929998	101929998
RNF41	10193
LOC101930010	101930010
LINC02391	101930023
LOC101930026	101930026
LOC101930028	101930028
LOC101930047	101930047
LOC101930048	101930048
LOC101930053	101930053
LOC101930071	101930071
FP248	101930072
LOC101930085	101930085
LOC101930091	101930091
LOC101930094	101930094
LOC101930100	101930100
FAM239A	101930105
LOC101930109	101930109
LOC101930112	101930112
HSD11B1-AS1	101930114
LOC101930129	101930129
LOC101930149	101930149
LINC02417	101930162
LINC02555	101930164
LOC101930275	101930275
LOC101930276	101930276
LINC02317	101930294
LOC101930307	101930307
LOC101930370	101930370
LOC101930420	101930420
LOC101930421	101930421
LOC101930434	101930434
LINC02367	101930452
LOC101930496	101930496
LOC101930593	101930593
LOC101930665	101930665
LINC00945	101930746
LINC00380	101930747
LINC00367	101930748
LINC00397	101930749
LINC01030	101937451
TSHZ1	10194
ALG3	10195
LINC00644	101954204
RNVU1-4	101954264
RNVU1-14	101954266
RNVU1-15	101954267
RNVU1-17	101954269
RNU6-9	101954271
RNVU1-3	101954272
RNVU1-1	101954273
RNU6-7	101954275
RNVU1-6	101954276
RNVU1-19	101954277
RNU6-8	101954278
PRMT3	10196
PSME3	10197
LINC00970	101978719
PCAT14	101978785
MPHOSPH9	10198
MPHOSPH10	10199
ADAM10	102
CDK5	1020
MPHOSPH6	10200
NME6	10201
DHRS2	10202
CALCRL	10203
LOC102031319	102031319
NUTF2	10204
MPZL2	10205
TRIM13	10206
RASSF1-AS1	102060282
C2-AS1	102060414
PATJ	10207
USPL1	10208
EIF1	10209
CDK6	1021
TOPORS	10210
FLOT1	10211
DDX39A	10212
PSMD14	10213
SSX3	10214
OLIG2	10215
LINC00384	102157400
PCBP2-OT1	102157401
AK6	102157402
PRG4	10216
CTDSPL	10217
ANGPTL7	10218
KLRG1	10219
FBXW7-AS1	102191832
CDK7	1022
GDF11	10220
TRIB1	10221
CISTR	102216268
LINC01108	102216342
GPA33	10223
SPACA6P-AS	102238594
ZNF443	10224
CD96	10225
PLIN3	10226
MFSD10	10227
STX6	10228
C11orf98	102288414
COQ7	10229
NBR2	10230
RCAN2	10231
MSLN	10232
LRRC23	10233
LRRC17	10234
RASGRP2	10235
HNRNPR	10236
SLC35B1	10237
DCAF7	10238
AP3S2	10239
CDK8	1024
MRPS31	10240
CALCOCO2	10241
KCNMB2	10242
GPHN	10243
RABEPK	10244
TIMM17B	10245
SLC17A2	10246
MIR5787	102464817
MIR6068	102464823
MIR6069	102464824
MIR6070	102464825
MIR6073	102464826
MIR6074	102464827
MIR6076	102464828
MIR6078	102464829
MIR6079	102464830
MIR6080	102464831
MIR6083	102464832
MIR6084	102464833
MIR6085	102464834
MIR6088	102464836
MIR6089	102464837
MIR6125	102465133
MIR6126	102465134
MIR6128	102465135
MIR378J	102465136
MIR6129	102465137
MIR6131	102465138
MIR6133	102465139
MIR6134	102465140
MIR6165	102465141
MIR6499	102465246
MIR548AY	102465247
MIR6501	102465248
MIR6502	102465249
MIR6503	102465250
MIR6504	102465251
MIR6506	102465252
MIR6507	102465253
MIR6509	102465254
MIR6512	102465255
MIR6513	102465256
MIR6514	102465257
MIR6715B	102465427
MIR6717	102465428
MIR6511B1	102465429
MIR6718	102465430
MIR6722	102465431
MIR6724-1	102465433
MIR6726	102465434
MIR6727	102465435
MIR6728	102465436
MIR6731	102465437
MIR6732	102465438
MIR6733	102465439
MIR6735	102465440
MIR6737	102465441
MIR6738	102465442
MIR6740	102465443
MIR6742	102465444
MIR6743	102465445
MIR6746	102465446
MIR6747	102465447
MIR6748	102465448
MIR6751	102465449
MIR6752	102465450
MIR6753	102465451
MIR6755	102465452
MIR6756	102465453
MIR6758	102465454
MIR6760	102465455
MIR6761	102465456
MIR6762	102465457
MIR6765	102465458
MIR6767	102465459
MIR6768	102465460
MIR6770-1	102465461
MIR6771	102465462
MIR6772	102465463
MIR6775	102465464
MIR6776	102465465
MIR6777	102465466
MIR6779	102465467
MIR6781	102465468
MIR6782	102465469
MIR6784	102465470
MIR6786	102465471
MIR6787	102465472
MIR6790	102465473
MIR6791	102465474
MIR6792	102465475
MIR6795	102465476
MIR6796	102465477
MIR6797	102465478
MIR6799	102465479
MIR6800	102465480
MIR6802	102465481
MIR6804	102465482
MIR6805	102465483
MIR6806	102465484
MIR6809	102465485
MIR6811	102465486
MIR6812	102465487
MIR6814	102465488
MIR6815	102465489
MIR6816	102465490
MIR6819	102465491
MIR6820	102465492
MIR6821	102465493
MIR6823	102465494
MIR6824	102465495
MIR6826	102465496
MIR6828	102465497
MIR6830	102465498
MIR6831	102465499
MIR6833	102465500
MIR6834	102465501
MIR6835	102465502
MIR6836	102465503
MIR6838	102465504
MIR6839	102465505
MIR6841	102465506
MIR6842	102465507
MIR6843	102465508
MIR6846	102465509
MIR6847	102465510
MIR6848	102465511
MIR6851	102465512
MIR6852	102465513
MIR6854	102465514
MIR6856	102465515
MIR6857	102465516
MIR6858	102465517
MIR6860	102465518
MIR6861	102465519
MIR6862-1	102465520
MIR6864	102465521
MIR6865	102465522
MIR6867	102465523
MIR6869	102465524
MIR6870	102465525
MIR6872	102465526
MIR6876	102465527
MIR6877	102465528
MIR6878	102465529
MIR6881	102465530
MIR6882	102465531
MIR6883	102465532
MIR6885	102465533
MIR6886	102465534
MIR6888	102465535
MIR6890	102465536
MIR6891	102465537
MIR6892	102465538
MIR6895	102465539
MIR7107	102465665
MIR7109	102465666
MIR7110	102465667
MIR7111	102465668
MIR7113	102465669
MIR6511A3	102465683
MIR6511A4	102465684
MIR7150	102465688
MIR7152	102465689
MIR7153	102465690
MIR7154	102465691
MIR7157	102465692
MIR7158	102465693
MIR7161	102465694
MIR7160	102465695
MIR486-2	102465696
MIR7702	102465800
MIR7703	102465801
MIR7704	102465802
MIR7706	102465803
MIR7843	102465832
MIR4433B	102465833
MIR7844	102465834
MIR7845	102465835
MIR7846	102465836
MIR7849	102465837
MIR7850	102465838
MIR7852	102465839
MIR7854	102465840
MIR7855	102465841
MIR7856	102465842
MIR548BA	102465854
MIR7973-2	102465855
MIR7974	102465856
MIR7976	102465857
MIR7977	102465858
MIR7978	102465859
MIR8054	102465860
